isin,feature_date,nav,return_1d,return_7d,return_30d,ma_7,ma_30,ma_90,volatility_30,momentum,target_nav_1d,target_nav_30d,target_nav_90d
LU0231206078,2026-06-08,74.62,-0.0160865,-0.01191737,-0.04025723,75.454286,75.914333,,0.00984501,,75.14,,
LU0231206078,2026-06-09,75.14,0.00696864,-0.00476821,-0.02995094,75.295714,75.844667,,0.16121287,,74.5,,
LU0231206078,2026-06-10,74.5,-0.00851743,-0.00534045,-0.01402859,75.15,75.774667,,0.16259199,,74.39,,
LU0231206078,2026-06-11,74.39,-0.00147651,-0.01535407,0.00094187,74.991429,75.695,,0.15657987,,76.16,79.87,
LU0231206078,2026-06-12,76.16,0.02379352,0.00421941,0.02296844,75.171429,75.713667,,0.17220681,,77.72,81.05,
LU0231206078,2026-06-15,77.72,0.02048319,0.04154382,0.02438381,75.481429,75.783,,0.18210328,,77.86,81.0,
LU0231206078,2026-06-16,77.86,0.00180134,0.0361991,0.02622908,75.77,75.849333,,0.18204805,,77.96,80.7,
LU0231206078,2026-06-17,77.96,0.00128436,0.04644295,0.0382208,76.247143,75.912333,,0.17120736,,79.04,80.68,
LU0231206078,2026-06-18,79.04,0.01385326,0.0625084,0.05471044,76.804286,75.957667,,0.17589144,,79.22,82.37,
LU0231206078,2026-06-22,79.22,0.00227733,0.01930005,0.04594666,77.478571,76.006667,,0.17544313,,78.71,82.17,
LU0231206078,2026-06-23,78.71,-0.00643777,0.01091703,0.0392131,78.095714,76.048333,,0.15926458,,79.71,82.03,
LU0231206078,2026-06-24,79.71,0.01270487,0.02244741,0.05241616,78.602857,76.186667,,0.15286276,,79.83,82.03,
LU0231206078,2026-06-25,79.83,0.00150546,0.00999494,0.04653907,78.904286,76.370333,,0.15287467,,80.05,81.99,
LU0231206078,2026-06-26,80.05,0.00275586,0.01277834,0.04354061,79.217143,76.557,,0.1414238,,79.16,81.69,
LU0231206078,2026-06-29,79.16,-0.01111805,-0.00075738,0.03816393,79.388571,76.660667,,0.14602636,,79.16,81.67,
LU0231206078,2026-06-30,79.16,0.0,0.00571719,0.03816393,79.405714,76.770333,,0.14163702,,79.49,81.34,
LU0231206078,2026-07-01,79.49,0.00416877,-0.00276001,0.05256886,79.444286,76.917,,0.14129148,,79.67,81.73,
LU0231206078,2026-07-02,79.67,0.00226444,-0.00200426,0.05523179,79.581429,77.074667,,0.14120209,,80.37,80.95,
LU0231206078,2026-07-06,80.37,0.00878624,0.0152855,0.05973101,79.675714,77.246333,,0.1424732,,80.33,80.54,
LU0231206078,2026-07-07,80.33,-0.0004977,0.01478019,0.05920359,79.747143,77.406,,0.14268148,,78.5,,
LU0231206078,2026-07-08,78.5,-0.02278103,-0.0124544,0.05199678,79.525714,77.498,,0.15939883,,79.5,,
LU0098860793,2025-07-08,9.65,,,,,,,,,9.67,,
LU0098860793,2025-07-09,9.67,0.00207254,,,,,,,,9.71,,
LU0098860793,2025-07-10,9.71,0.0041365,,,,,,,,9.68,,
LU0098860793,2025-07-11,9.68,-0.0030896,,,,,,,,9.66,,
LU0098860793,2025-07-14,9.66,-0.00206612,,,,,,,,9.61,,
LU0098860793,2025-07-15,9.61,-0.00517598,-0.00414508,,,,,,,9.63,,
LU0098860793,2025-07-16,9.63,0.00208117,-0.0041365,,9.658571,,,,,9.66,,
LU0098860793,2025-07-17,9.66,0.00311526,-0.00514933,,9.66,,,,,9.66,,
LU0098860793,2025-07-18,9.66,0.0,-0.00206612,,9.658571,,,,,9.67,,
LU0098860793,2025-07-21,9.67,0.0010352,0.0010352,,9.652857,,,,,9.72,,
LU0098860793,2025-07-22,9.72,0.00517063,0.01144641,,9.658571,,,,,9.72,,
LU0098860793,2025-07-23,9.72,0.0,0.00934579,,9.667143,,,,,9.69,,
LU0098860793,2025-07-24,9.69,-0.00308642,0.00310559,,9.678571,,,,,9.7,,
LU0098860793,2025-07-25,9.7,0.00103199,0.00414079,,9.688571,,,,,9.68,,
LU0098860793,2025-07-28,9.68,-0.00206186,0.00103413,,9.691429,,,,,9.69,,
LU0098860793,2025-07-29,9.69,0.00103306,-0.00308642,,9.695714,,,,,9.65,,
LU0098860793,2025-07-30,9.65,-0.00412797,-0.00720165,,9.692857,,,,,9.59,,
LU0098860793,2025-07-31,9.59,-0.00621762,-0.01031992,,9.674286,,,,,9.51,,
LU0098860793,2025-08-01,9.51,-0.00834202,-0.01958763,,9.644286,,,,,9.55,,
LU0098860793,2025-08-04,9.55,0.0042061,-0.01342975,,9.624286,,,,,9.57,,
LU0098860793,2025-08-05,9.57,0.00209424,-0.0123839,,9.605714,,,,,9.56,,
LU0098860793,2025-08-06,9.56,-0.00104493,-0.00932642,-0.00932642,9.588571,,,,,9.58,,
LU0098860793,2025-08-07,9.58,0.00209205,-0.00104275,-0.00930714,9.572857,,,,,9.6,,
LU0098860793,2025-08-08,9.6,0.00208768,0.00946372,-0.01132853,9.565714,,,,,9.58,,
LU0098860793,2025-08-11,9.58,-0.00208333,0.00314136,-0.01033058,9.564286,,,,,9.63,,
LU0098860793,2025-08-12,9.63,0.00521921,0.00626959,-0.00310559,9.581429,,,,,9.69,,
LU0098860793,2025-08-13,9.69,0.00623053,0.01359833,0.00832466,9.601429,,,,,9.67,,
LU0098860793,2025-08-14,9.67,-0.00206398,0.00939457,0.00415369,9.615714,,,,,9.69,,
LU0098860793,2025-08-15,9.69,0.00206825,0.009375,0.00310559,9.634286,,,,,9.68,,
LU0098860793,2025-08-18,9.68,-0.00103199,0.01043841,0.00207039,9.648571,9.645,,,,9.7,,
LU0098860793,2025-08-19,9.7,0.00206612,0.00726895,0.00310238,9.662857,9.646667,,0.00346542,,9.7,,
LU0098860793,2025-08-20,9.7,0.0,0.00103199,-0.00205761,9.68,9.647667,,0.00344758,,9.7,,
LU0098860793,2025-08-21,9.7,0.0,0.00310238,-0.00205761,9.69,9.647333,,0.0033655,,9.78,,
LU0098860793,2025-08-22,9.78,0.00824742,0.00928793,0.00928793,9.702857,9.650667,,0.00362692,,9.75,,
LU0098860793,2025-08-25,9.75,-0.00306748,0.0072314,0.00515464,9.714286,9.653667,,0.00365351,,9.75,,
LU0098860793,2025-08-26,9.75,0.0,0.00515464,0.0072314,9.722857,9.658333,,0.00350947,,9.76,,
LU0098860793,2025-08-27,9.76,0.00102564,0.00618557,0.00722394,9.734286,9.662667,,0.00349859,,9.77,,
LU0098860793,2025-08-28,9.77,0.00102459,0.00721649,0.01243523,9.744286,9.666333,,0.00346554,,9.77,,
LU0098860793,2025-08-29,9.77,0.0,-0.00102249,0.01876955,9.754286,9.67,,0.00346554,,9.68,,
LU0098860793,2025-09-02,9.68,-0.00921187,-0.00717949,0.01787592,9.751429,9.670333,,0.00386629,,9.66,,
LU0098860793,2025-09-03,9.66,-0.00206612,-0.00923077,0.01151832,9.734286,9.668333,,0.00376316,,9.69,,
LU0098860793,2025-09-04,9.69,0.00310559,-0.00717213,0.01253918,9.725714,9.667333,,0.00380964,,9.7,,
LU0098860793,2025-09-05,9.7,0.00103199,-0.00716479,0.01464435,9.718571,9.667667,,0.00377343,,9.7,,
LU0098860793,2025-09-08,9.7,0.0,-0.00716479,0.0125261,9.71,9.667667,,0.00376895,,9.69,,
LU0098860793,2025-09-09,9.69,-0.00103093,0.00103306,0.009375,9.698571,9.668,,0.0037546,,9.71,,
LU0098860793,2025-09-10,9.71,0.00206398,0.00517598,0.01356994,9.69,9.668667,,0.00376821,,9.74,,
LU0098860793,2025-09-11,9.74,0.0030896,0.00515996,0.01142264,9.698571,9.671667,,0.00372226,,9.71,,
LU0098860793,2025-09-12,9.71,-0.00308008,0.00103093,0.00206398,9.705714,9.675667,,0.00357851,,9.71,,
LU0098860793,2025-09-15,9.71,0.0,0.00103093,0.0041365,9.708571,9.682333,,0.00318976,,9.72,,
LU0098860793,2025-09-16,9.72,0.00102987,0.00309598,0.00309598,9.711429,9.688,,0.00312363,,9.73,,
LU0098860793,2025-09-17,9.73,0.00102881,0.00205973,0.00516529,9.715714,9.693333,,0.0031124,,9.74,,
LU0098860793,2025-09-18,9.74,0.00102775,0.0,0.00412371,9.722857,9.699333,,0.00309903,,9.73,,
LU0098860793,2025-09-19,9.73,-0.00102669,0.00205973,0.00309278,9.725714,9.704333,,0.00310045,,9.73,,
LU0098860793,2025-09-22,9.73,0.0,0.00205973,0.00309278,9.724286,9.708667,,0.00308794,,9.75,,
LU0098860793,2025-09-23,9.75,0.0020555,0.00308642,-0.00306748,9.73,9.714333,,0.0030639,,9.75,,
LU0098860793,2025-09-24,9.75,0.0,0.0020555,0.0,9.735714,9.718333,,0.00294192,,9.71,,
LU0098860793,2025-09-25,9.71,-0.00410256,-0.00308008,-0.00410256,9.734286,9.719,,0.00284442,,9.75,,
LU0098860793,2025-09-26,9.75,0.00411946,0.0020555,-0.00102459,9.737143,9.721667,,0.0029055,,9.75,,
LU0098860793,2025-09-29,9.75,0.0,0.0020555,-0.00204708,9.738571,9.723667,,0.0028867,,9.77,,
LU0098860793,2025-09-30,9.77,0.00205128,0.00205128,0.0,9.744286,9.726667,,0.00289552,,9.74,,
LU0098860793,2025-10-01,9.74,-0.00307062,-0.00102564,0.00619835,9.745714,9.728,,0.00293834,,9.74,,
LU0098860793,2025-10-02,9.74,0.0,0.0030896,0.00828157,9.744286,9.729333,,0.00293834,,9.75,,
LU0098860793,2025-10-03,9.75,0.00102669,0.0,0.00619195,9.744286,9.731,,0.00294247,,9.74,,
LU0098860793,2025-10-06,9.74,-0.00102564,-0.00102564,0.00412371,9.748571,9.729667,,0.00253751,,9.74,,
LU0098860793,2025-10-07,9.74,0.0,-0.00307062,0.00412371,9.747143,9.729333,,0.00247833,,9.74,,
LU0098860793,2025-10-08,9.74,0.0,0.0,0.00515996,9.745714,9.729,,0.00247833,,9.71,,
LU0098860793,2025-10-09,9.71,-0.00308008,-0.00308008,0.0,9.737143,9.727333,,0.00252904,,9.64,,
LU0098860793,2025-10-10,9.64,-0.00720906,-0.01128205,-0.01026694,9.722857,9.723,,0.00281529,,9.68,,
LU0098860793,2025-10-13,9.68,0.00414938,-0.00616016,-0.0030896,9.714286,9.72,,0.00293309,,9.7,,
LU0098860793,2025-10-14,9.7,0.00206612,-0.00410678,-0.00102987,9.707143,9.720667,,0.00245031,,9.71,,
LU0098860793,2025-10-15,9.71,0.00103093,-0.00308008,-0.00102881,9.702857,9.722333,,0.00242315,,9.7,,
LU0098860793,2025-10-16,9.7,-0.00102987,-0.00102987,-0.00308325,9.697143,9.722667,,0.00236956,,9.73,,
LU0098860793,2025-10-17,9.73,0.00309278,0.0093361,-0.00102669,9.695714,9.723667,,0.00242659,,9.77,,
LU0098860793,2025-10-20,9.77,0.004111,0.00929752,0.004111,9.704286,9.726,,0.00253059,,9.78,,
LU0098860793,2025-10-21,9.78,0.00102354,0.00824742,0.00513875,9.724286,9.729,,0.00252297,,9.77,,
LU0098860793,2025-10-22,9.77,-0.00102249,0.0061792,0.00205128,9.737143,9.731,,0.00251232,,9.78,,
LU0098860793,2025-10-23,9.78,0.00102354,0.00824742,0.00307692,9.748571,9.732333,,0.00246017,,9.8,,
LU0098860793,2025-10-24,9.8,0.00204499,0.00719424,0.0092688,9.761429,9.735333,,0.00240805,,9.83,,
LU0098860793,2025-10-27,9.83,0.00306122,0.00614125,0.00820513,9.78,9.739333,,0.00245709,,9.81,,
LU0098860793,2025-10-28,9.81,-0.00203459,0.00306748,0.00615385,9.791429,9.742333,,0.00249275,,9.76,,
LU0098860793,2025-10-29,9.76,-0.00509684,-0.00102354,-0.00102354,9.79,9.743333,,0.00267011,,9.74,,
LU0098860793,2025-10-30,9.74,-0.00204918,-0.00408998,0.0,9.784286,9.743333,,0.00269175,,9.74,,
LU0098860793,2025-10-31,9.74,0.0,-0.00612245,0.0,9.78,9.743667,,0.00268495,,9.64,,
LU0098860793,2025-11-03,9.64,-0.01026694,-0.01932859,-0.01128205,9.76,9.740667,,0.00326058,,9.61,,
LU0098860793,2025-11-04,9.61,-0.00311203,-0.02038736,-0.01334702,9.732857,9.736,,0.00326785,,9.62,,
LU0098860793,2025-11-05,9.62,0.00104058,-0.01434426,-0.01232033,9.702857,9.731667,,0.00327823,,9.61,,
LU0098860793,2025-11-06,9.61,-0.0010395,-0.01334702,-0.01334702,9.674286,9.728333,,0.00320962,,9.64,,
LU0098860793,2025-11-07,9.64,0.00312175,-0.01026694,-0.00720906,9.657143,9.724667,,0.00316814,,9.66,,
LU0098860793,2025-11-10,9.66,0.00207469,0.00207469,0.00207469,9.645714,9.721667,,0.00319803,,9.71,,
LU0098860793,2025-11-11,9.71,0.00517598,0.01040583,0.00309917,9.641429,9.719667,,0.00332154,,9.73,,
LU0098860793,2025-11-12,9.73,0.00205973,0.01143451,0.00309278,9.654286,9.719333,,0.00330134,,9.7,,
LU0098860793,2025-11-13,9.7,-0.00308325,0.00936524,-0.00102987,9.667143,9.718,,0.00334653,,9.69,,
LU0098860793,2025-11-14,9.69,-0.00103093,0.00518672,-0.00103093,9.677143,9.716,,0.00334317,,9.65,,
LU0098860793,2025-11-17,9.65,-0.00412797,-0.0010352,-0.00822199,9.682857,9.713,,0.00341433,,9.63,,
LU0098860793,2025-11-18,9.63,-0.00207254,-0.00823893,-0.01432958,9.681429,9.709333,,0.00342843,,9.61,,
LU0098860793,2025-11-19,9.61,-0.00207684,-0.01233299,-0.01738241,9.674286,9.705,,0.00344115,,9.57,,
LU0098860793,2025-11-20,9.57,-0.00416233,-0.01340206,-0.02047083,9.654286,9.700333,,0.00347413,,9.65,,
LU0098860793,2025-11-21,9.65,0.00835946,-0.00412797,-0.01329243,9.642857,9.700667,,0.00359073,,9.66,,
LU0098860793,2025-11-24,9.66,0.00103627,0.00103627,-0.01428571,9.637143,9.7,,0.00351468,,9.72,,
LU0098860793,2025-11-25,9.72,0.00621118,0.00934579,-0.01119023,9.641429,9.700667,,0.00367354,,9.76,,
LU0098860793,2025-11-26,9.76,0.00411523,0.01560874,-0.00509684,9.657143,9.702333,,0.00374137,,9.8,,
LU0098860793,2025-11-28,9.8,0.00409836,0.02403344,0.00409836,9.681429,9.705667,,0.00379898,,9.7,,
LU0098860793,2025-12-01,9.7,-0.01020408,0.00518135,-0.00410678,9.694286,9.704667,,0.00420681,,9.71,,
LU0098860793,2025-12-02,9.71,0.00103093,0.00517598,-0.00308008,9.714286,9.702667,,0.00413998,,9.78,,
LU0098860793,2025-12-03,9.78,0.00720906,0.00617284,0.01452282,9.732857,9.702667,,0.0043446,,9.77,,
LU0098860793,2025-12-04,9.77,-0.00102249,0.00102459,0.01664932,9.748571,9.702667,,0.0043446,,9.76,,
LU0098860793,2025-12-05,9.76,-0.00102354,-0.00408163,0.01455301,9.754286,9.702,,0.00434421,,9.73,,
LU0098860793,2025-12-08,9.73,-0.00307377,0.00309278,0.01248699,9.75,9.699667,,0.00435873,,9.72,,
LU0098860793,2025-12-09,9.72,-0.00102775,0.00102987,0.00829876,9.738571,9.696,,0.00431743,,9.77,,
LU0098860793,2025-12-10,9.77,0.00514403,-0.00102249,0.01138716,9.748571,9.694667,,0.00441611,,9.79,,
LU0098860793,2025-12-11,9.79,0.00204708,0.00204708,0.00823893,9.76,9.695667,,0.00433351,,9.78,,
LU0098860793,2025-12-12,9.78,-0.00102145,0.00204918,0.00513875,9.76,9.697,,0.00432034,,9.79,,
LU0098860793,2025-12-15,9.79,0.00102249,0.0061665,0.00927835,9.762857,9.698667,,0.00432308,,9.75,,
LU0098860793,2025-12-16,9.75,-0.0040858,0.00308642,0.00619195,9.761429,9.702333,,0.0039516,,9.76,,
LU0098860793,2025-12-17,9.76,0.00102564,-0.00102354,0.01139896,9.765714,9.707333,,0.00389896,,9.77,,
LU0098860793,2025-12-18,9.77,0.00102459,-0.0020429,0.0145379,9.772857,9.712333,,0.00389889,,9.77,,
LU0098860793,2025-12-19,9.77,0.0,-0.00102249,0.01664932,9.772857,9.717667,,0.00388945,,9.8,,
LU0098860793,2025-12-22,9.8,0.00307062,0.00102145,0.02403344,9.774286,9.723,,0.00388834,,9.8,,
LU0098860793,2025-12-23,9.8,0.0,0.00512821,0.01554404,9.777143,9.727667,,0.00387916,,9.82,,
LU0098860793,2025-12-24,9.82,0.00204082,0.00614754,0.01656315,9.781429,9.731333,,0.00379271,,9.83,,
LU0098860793,2025-12-26,9.83,0.00101833,0.00614125,0.01131687,9.792857,9.734667,,0.00378195,,9.83,,
LU0098860793,2025-12-29,9.83,0.0,0.00614125,0.00717213,9.802857,9.739,,0.00372883,,9.83,,
LU0098860793,2025-12-30,9.83,0.0,0.00306122,0.00306122,9.811429,9.743667,,0.00371975,,9.8,,
LU0098860793,2025-12-31,9.8,-0.00305188,0.0,0.01030928,9.815714,9.748667,,0.00368007,,9.77,,
LU0098860793,2026-01-02,9.77,,,,,,,,,9.8,,
LU0098860793,2026-01-05,9.8,0.00307062,,,,,,,,9.84,,
LU0098860793,2026-01-06,9.84,0.00408163,,,,,,,,9.8,,
LU0098860793,2026-01-07,9.8,-0.00406504,,,,,,,,9.85,,
LU0098860793,2026-01-08,9.85,0.00510204,,,,,,,,9.89,,
LU0098860793,2026-01-09,9.89,0.00406091,0.0122825,,,,,,,9.89,,
LU0098860793,2026-01-12,9.89,0.0,0.00918367,,9.834286,,,,,9.9,,
LU0098860793,2026-01-13,9.9,0.00101112,0.00609756,,9.852857,,,,,9.94,,
LU0098860793,2026-01-14,9.94,0.0040404,0.01428571,,9.872857,,,,,9.93,,
LU0098860793,2026-01-15,9.93,-0.00100604,0.00812183,,9.885714,,,,,9.93,,
LU0098860793,2026-01-16,9.93,0.0,0.00404449,,9.904286,,,,,9.88,,
LU0098860793,2026-01-20,9.88,-0.00503525,-0.00101112,,9.908571,,,,,9.95,,
LU0098860793,2026-01-21,9.95,0.00708502,0.00505051,,9.917143,,,,,9.97,,
LU0098860793,2026-01-22,9.97,0.00201005,0.00301811,,9.928571,,,,,9.98,,
LU0098860793,2026-01-23,9.98,0.00100301,0.00503525,,9.94,,,,,10.0,,
LU0098860793,2026-01-26,10.0,0.00200401,0.00704935,,9.948571,,,,,10.0,,
LU0098860793,2026-01-27,10.0,0.0,0.01214575,,9.958571,,,,,9.99,,
LU0098860793,2026-01-28,9.99,-0.001,0.0040201,,9.967143,,,,,10.0,,
LU0098860793,2026-01-29,10.0,0.001001,0.00300903,,9.984286,,,,,10.01,,
LU0098860793,2026-01-30,10.01,0.001,0.00300601,,9.992857,,,,,9.96,,
LU0098860793,2026-02-02,9.96,-0.004995,-0.004,,9.991429,,,,,9.98,,
LU0098860793,2026-02-03,9.98,0.00200803,-0.002,0.02149437,9.991429,,,,,10.0,,
LU0098860793,2026-02-04,10.0,0.00200401,0.001001,0.02040816,9.991429,,,,,9.97,,
LU0098860793,2026-02-05,9.97,-0.003,-0.003,0.01321138,9.987143,,,,,10.03,,
LU0098860793,2026-02-06,10.03,0.00601805,0.001998,0.02346939,9.992857,,,,,10.05,,
LU0098860793,2026-02-09,10.05,0.00199402,0.00903614,0.02030457,10.0,,,,,10.08,,
LU0098860793,2026-02-10,10.08,0.00298507,0.01002004,0.01921132,10.01,,,,,10.09,,
LU0098860793,2026-02-11,10.09,0.00099206,0.009,0.02022245,10.028571,,,,,10.04,,
LU0098860793,2026-02-12,10.04,-0.0049554,0.00702106,0.01414141,10.037143,,,,,10.08,,
LU0098860793,2026-02-13,10.08,0.00398406,0.00498504,0.01408451,10.048571,9.953333,,,,10.05,,
LU0098860793,2026-02-17,10.05,-0.00297619,0.0,0.01208459,10.06,9.962667,,0.00319142,,10.07,,
LU0098860793,2026-02-18,10.07,0.00199005,-0.00099206,0.01409869,10.065714,9.971667,,0.0031733,,10.06,,
LU0098860793,2026-02-19,10.06,-0.00099305,-0.00297324,0.01821862,10.067143,9.979,,0.00313482,,10.08,,
LU0098860793,2026-02-20,10.08,0.00198807,0.00398406,0.01306533,10.067143,9.988333,,0.00301128,,10.05,,
LU0098860793,2026-02-23,10.05,-0.00297619,-0.00297619,0.00802407,10.061429,9.995,,0.00298852,,10.07,,
LU0098860793,2026-02-24,10.07,0.00199005,0.00199005,0.00901804,10.065714,10.001,,0.00293291,,10.09,,
LU0098860793,2026-02-25,10.09,0.0019861,0.0019861,0.009,10.067143,10.007667,,0.00294089,,10.09,,
LU0098860793,2026-02-26,10.09,0.0,0.00298211,0.009,10.072857,10.014,,0.00294261,,10.11,,
LU0098860793,2026-02-27,10.11,0.00198216,0.00297619,0.01201201,10.078571,10.019667,,0.00288593,,10.02,,
LU0098860793,2026-03-02,10.02,-0.00890208,-0.00298507,0.002,10.072857,10.022667,,0.0033417,,9.98,,
LU0098860793,2026-03-03,9.98,-0.00399202,-0.00893744,-0.002997,10.058571,10.024333,,0.00342958,,10.0,,
LU0098860793,2026-03-04,10.0,0.00200401,-0.00891972,0.00401606,10.051429,10.028333,,0.00330369,,9.96,,
LU0098860793,2026-03-05,9.96,-0.004,-0.01288404,-0.00200401,10.035714,10.028667,,0.00315268,,9.93,,
LU0098860793,2026-03-06,9.93,-0.00301205,-0.01780415,-0.007,10.012857,10.027333,,0.00317679,,9.93,,
LU0098860793,2026-03-09,9.93,0.0,-0.00898204,-0.00401204,9.99,10.025667,,0.00316997,,9.92,,
LU0098860793,2026-03-10,9.92,-0.00100705,-0.00601202,-0.0109671,9.962857,10.023,,0.00314738,,9.91,,
LU0098860793,2026-03-11,9.91,-0.00100806,-0.009,-0.01393035,9.947143,10.02,,0.00314978,,9.85,,
LU0098860793,2026-03-12,9.85,-0.00605449,-0.01104418,-0.02281746,9.928571,10.015333,,0.00331382,,9.83,,
LU0098860793,2026-03-13,9.83,-0.00203046,-0.01007049,-0.02576809,9.904286,10.009667,,0.0033138,,9.87,,
LU0098860793,2026-03-16,9.87,0.00406918,-0.0060423,-0.01693227,9.891429,10.005,,0.00340664,,9.9,,
LU0098860793,2026-03-17,9.9,0.00303951,-0.00201613,-0.01785714,9.887143,10.003,,0.0033553,,9.82,,
LU0098860793,2026-03-18,9.82,-0.00808081,-0.00908174,-0.02288557,9.871429,9.997667,,0.00361325,,9.82,,
LU0098860793,2026-03-19,9.82,0.0,-0.00304569,-0.02482622,9.857143,9.991667,,0.00358415,,9.73,,
LU0098860793,2026-03-20,9.73,-0.00916497,-0.01017294,-0.03280318,9.831429,9.983667,,0.00388042,,9.79,,
LU0098860793,2026-03-23,9.79,0.0061665,-0.00810537,-0.02876984,9.822857,9.975667,,0.0038892,,9.79,,
LU0098860793,2026-03-24,9.79,0.0,-0.01111111,-0.02587065,9.817143,9.967,,0.00385781,,9.84,,
LU0098860793,2026-03-25,9.84,0.00510725,0.00203666,-0.02284012,9.812857,9.959,,0.00394622,,9.79,,
LU0098860793,2026-03-26,9.79,-0.0050813,-0.00305499,-0.02973241,9.797143,9.949,,0.00400469,,9.75,,
LU0098860793,2026-03-27,9.75,-0.0040858,0.0020555,-0.03369673,9.787143,9.939333,,0.003979,,9.76,,
LU0098860793,2026-03-30,9.76,0.00102564,-0.00306435,-0.03461919,9.778571,9.928667,,0.00389072,,9.85,,
LU0098860793,2026-03-31,9.85,0.00922131,0.0061287,-0.01696607,9.795714,9.922,,0.00428711,,9.78,,
LU0098860793,2026-04-01,9.78,-0.0071066,-0.00609756,-0.02004008,9.794286,9.912333,,0.00440888,,9.79,,
LU0098860793,2026-04-02,9.79,0.00102249,0.0,-0.021,9.794286,9.903333,,0.00442326,,9.81,,
LU0098860793,2026-04-06,9.81,0.0020429,0.00615385,-0.01506024,9.79,9.894333,,0.00442446,,9.8,,
LU0098860793,2026-04-07,9.8,-0.00101937,0.00409836,-0.01309164,9.791429,9.886,,0.00440769,,9.89,,
LU0098860793,2026-04-08,9.89,0.00918367,0.00406091,-0.0040282,9.811429,9.88,,0.00473787,,9.9,,
LU0098860793,2026-04-09,9.9,0.00101112,0.01226994,-0.00201613,9.831429,9.873667,,0.00472341,,9.87,,
LU0098860793,2026-04-10,9.87,-0.0030303,0.0081716,-0.00403633,9.834286,9.866333,,0.00474139,,9.92,,
LU0098860793,2026-04-13,9.92,0.00506586,0.01121305,0.0071066,9.854286,9.86,,0.00483149,,9.95,,
LU0098860793,2026-04-14,9.95,0.00302419,0.01530612,0.01220753,9.877143,9.857667,,0.00461974,,9.95,,
LU0098860793,2026-04-15,9.95,0.0,0.00606673,0.00810537,9.897143,9.856667,,0.00456644,,9.98,,
LU0098860793,2026-04-16,9.98,0.00301508,0.00808081,0.00808081,9.922857,9.856,,0.00458546,,10.03,,
LU0098860793,2026-04-17,10.03,0.00501002,0.01621074,0.02138493,9.942857,9.858333,,0.00461231,,10.02,,
LU0098860793,2026-04-20,10.02,-0.00099701,0.01008065,0.0203666,9.96,9.861333,,0.00457895,,9.98,,
LU0098860793,2026-04-21,9.98,-0.00399202,0.00301508,0.02569373,9.975714,9.863,,0.00464361,,9.99,,
LU0098860793,2026-04-22,9.99,0.001002,0.0040201,0.02042901,9.985714,9.865333,,0.00464052,,9.99,,
LU0098860793,2026-04-23,9.99,0.0,0.001002,0.02042901,9.991429,9.868,,0.00463497,,9.99,,
LU0098860793,2026-04-24,9.99,0.0,-0.00398804,0.0152439,9.997143,9.872667,,0.00448417,,9.98,,
LU0098860793,2026-04-27,9.98,-0.001001,-0.00399202,0.01940756,9.997143,9.877667,,0.00446874,,9.98,,
LU0098860793,2026-04-28,9.98,0.0,0.0,0.02358974,9.99,9.881333,,0.00442029,,9.96,,
LU0098860793,2026-04-29,9.96,-0.00200401,-0.003003,0.0204918,9.981429,9.883333,,0.00441182,,10.03,,
LU0098860793,2026-04-30,10.03,0.00702811,0.004004,0.01827411,9.988571,9.890333,,0.0042974,,9.96,,
LU0098860793,2026-05-01,9.96,-0.00697906,-0.003003,0.01840491,9.984286,9.895,,0.00451328,,9.91,,
LU0098860793,2026-05-04,9.91,-0.00502008,-0.00701403,0.01225741,9.972857,9.901,,0.00427288,,9.95,,
LU0098860793,2026-05-05,9.95,0.00403633,-0.00300601,0.01427115,9.967143,9.906333,,0.00419715,,9.98,,
LU0098860793,2026-05-06,9.98,0.00301508,0.00200803,0.01836735,9.967143,9.912667,,0.00421884,,9.95,,
LU0098860793,2026-05-07,9.95,-0.00300601,-0.00797607,0.00606673,9.962857,9.916333,,0.00418434,,9.96,,
LU0098860793,2026-05-08,9.96,0.00100503,0.0,0.00606061,9.962857,9.922,,0.00406037,,9.95,,
LU0098860793,2026-05-11,9.95,-0.00100402,0.00403633,0.00810537,9.951429,9.928667,,0.00397914,,9.94,,
LU0098860793,2026-05-12,9.94,-0.00100503,-0.00100503,0.00201613,9.948571,9.934667,,0.00399003,,9.94,,
LU0098860793,2026-05-13,9.94,0.0,-0.00400802,-0.00100503,9.952857,9.937667,,0.00365662,,9.96,,
LU0098860793,2026-05-14,9.96,0.00201207,0.00100503,0.00100503,9.954286,9.943667,,0.00339729,,9.92,,
LU0098860793,2026-05-15,9.92,-0.00401606,-0.00401606,-0.00601202,9.945714,9.948,,0.00349605,,9.95,,
LU0098860793,2026-05-18,9.95,0.00302419,0.0,-0.00797607,9.945714,9.952667,,0.00351538,,9.92,,
LU0098860793,2026-05-19,9.92,-0.00301508,-0.00201207,-0.00998004,9.94,9.956667,,0.00356167,,9.95,,
LU0098860793,2026-05-20,9.95,0.00302419,0.00100604,-0.00300601,9.94,9.958667,,0.00321031,,9.99,,
LU0098860793,2026-05-21,9.99,0.0040201,0.00301205,0.0,9.947143,9.961667,,0.00328012,,10.02,,
LU0098860793,2026-05-22,10.02,0.003003,0.01008065,0.003003,9.958571,9.966667,,0.00325419,,10.0,,
LU0098860793,2026-05-26,10.0,-0.00199601,0.00502513,0.001001,9.964286,9.969333,,0.00317033,,10.02,,
